,cls,duration,pps,bps,max_flowiat,mean_flowiat,has_active,has_std_active,has_fiat,has_biat,has_min_flowiat,has_std_flowiat,has_mean_fiat,has_mean_biat
12033,8,14442747.0,2.2156449878,310.1902982861,921558.0,465895.064516129,0,0,1,1,1,1,1,1
12034,8,10077691.0,0.3969163174,21.4334811417,10000165.0,3359230.33333333,1,0,1,1,1,1,0,0
12035,8,10079271.0,0.3968540979,21.4301212856,10001085.0,3359757.0,1,0,1,1,1,1,0,0
12036,8,14994921.0,112.3713822834,15345.596018812,22179.0,8904.3473871734,0,0,1,1,1,1,1,1
12037,8,14439359.0,2.2161648588,310.2630802378,921516.0,465785.774193548,0,0,1,1,1,1,1,1
12038,8,14999285.0,112.3386881441,15336.9310603805,22739.0,8906.9388361045,0,0,1,1,1,1,1,1
12039,8,10077303.0,0.3969315997,21.4343063814,9999712.0,3359101.0,1,0,1,1,1,1,0,0
12040,8,10079020.0,0.3968639808,21.4306549645,10000602.0,3359673.33333333,1,0,1,1,1,1,0,0
12041,8,14441884.0,2.2157773875,310.2088342491,922205.0,465867.225806452,0,0,1,1,1,1,1,1
12042,8,14992620.0,111.7883331933,15318.8702174803,23571.0,8950.8179104478,0,0,1,1,1,1,1,1
12043,8,10078039.0,0.3969026117,21.4327410323,10000286.0,3359346.33333333,1,0,1,1,1,1,0,0
12044,8,10077223.0,0.3969347508,21.4344765418,9999306.0,3359074.33333333,1,0,1,1,1,1,0,0
12045,8,14444852.0,2.2153221092,310.1450952907,921759.0,465962.967741935,0,0,1,1,1,1,1,1
12046,8,14995753.0,112.4985187473,15390.157466584,21676.0,8894.278173191,0,0,1,1,1,1,1,1
12047,8,14445500.0,2.2152227337,310.1311827213,922177.0,465983.870967742,0,0,1,1,1,1,1,1
12048,8,10077892.0,0.3969084011,21.4330536584,9999830.0,3359297.33333333,1,0,1,1,1,1,0,0
12049,8,10078804.0,0.3968724861,21.4311142473,10000288.0,3359601.33333333,1,0,1,1,1,1,0,0
12050,8,14993725.0,112.3136512108,15329.2127206548,23175.0,8908.9275103981,0,0,1,1,1,1,1,1
12051,8,14441183.0,2.2158849452,310.2238923224,921048.0,465844.612903226,0,0,1,1,1,1,1,1
12052,8,14998574.0,112.6107055244,15372.4614086646,22224.0,8885.4111374408,0,0,1,1,1,1,1,1
12053,8,10077689.0,0.3969163962,21.4334853953,10000201.0,3359229.66666667,1,0,1,1,1,1,0,0
12054,8,10077829.0,0.3969108823,21.4331876439,9999862.0,3359276.33333333,1,0,1,1,1,1,0,0
12055,8,14444904.0,2.2153141343,310.1439788039,921765.0,465964.64516129,0,0,1,1,1,1,1,1
12056,8,14994742.0,112.2393436313,15323.3046623943,22031.0,8914.8287752675,0,0,1,1,1,1,1,1
12057,8,10077651.0,0.3969178929,21.433566215,10000065.0,3359217.0,1,0,1,1,1,1,0,0
12058,8,10078131.0,0.3968989885,21.4325453797,10000335.0,3359377.0,1,0,1,1,1,1,0,0
12059,8,14441707.0,2.2158045444,310.2126362209,921374.0,465861.516129032,0,0,1,1,1,1,1,1
12060,8,14991262.0,112.3988093864,15326.5282135687,26711.0,8902.174584323,0,0,1,1,1,1,1,1
12061,8,10077627.0,0.3969188381,21.4336172593,10000043.0,3359209.0,1,0,1,1,1,1,0,0
12062,8,10078686.0,0.3968771326,21.4313651601,10000771.0,3359562.0,1,0,1,1,1,1,0,0
12063,8,14447055.0,2.2149842996,310.0978019396,922634.0,466034.032258065,0,0,1,1,1,1,1,1
12064,8,14997480.0,111.6187519503,15256.296391127,29547.0,8964.4231918709,0,0,1,1,1,1,1,1
12065,8,14440636.0,2.2159688811,310.2356433609,921316.0,465826.967741935,0,0,1,1,1,1,1,1
12066,8,14994990.0,111.9707315577,15269.7000798267,22145.0,8936.2276519666,0,0,1,1,1,1,1,1
12067,8,10077464.0,0.3969252582,21.4339639417,10000007.0,3359154.66666667,1,0,1,1,1,1,0,0
12068,8,10077956.0,0.3969058805,21.432917548,10000181.0,3359318.66666667,1,0,1,1,1,1,0,0
12069,8,14998830.0,112.1420804156,15185.6511474562,21795.0,8922.5639500298,0,0,1,1,1,1,1,1
12070,8,14445702.0,2.2151917574,310.1268460335,921618.0,465990.387096774,0,0,1,1,1,1,1,1
12071,8,10078465.0,0.3968858353,21.4318351058,10000321.0,3359488.33333333,1,0,1,1,1,1,0,0
12072,8,10078517.0,0.3968837876,21.4317245285,10000652.0,3359505.66666667,1,0,1,1,1,1,0,0
12073,8,14997842.0,112.4161729401,15340.8070307715,21544.0,8900.7964391691,0,0,1,1,1,1,1,1
12074,8,14444747.0,2.2153382126,310.1473497597,921978.0,465959.580645161,0,0,1,1,1,1,1,1
12075,8,10077726.0,0.3969149389,21.4334067031,9999444.0,3359242.0,1,0,1,1,1,1,0,0
12076,8,10078455.0,0.3968862291,21.4318563708,9999398.0,3359485.0,1,0,1,1,1,1,0,0
12077,8,14980715.0,111.8771700817,15291.6599775111,27637.0,8943.7104477612,0,0,1,1,1,1,1,1
12078,8,14441177.0,2.2158858658,310.2240212138,921512.0,465844.419354839,0,0,1,1,1,1,1,1
12079,8,14992625.0,60.5631101958,8147.8060046189,54024.0,16529.9062844542,0,0,1,1,1,1,1,1
12080,8,14443603.0,2.2155136776,310.1719148609,922052.0,465922.677419355,0,0,1,1,1,1,1,1
12081,8,10078846.0,0.3968708322,21.4310249408,10000498.0,3359615.33333333,1,0,1,1,1,1,0,0
12082,8,10077702.0,0.3969158842,21.4334577466,9999712.0,3359234.0,1,0,1,1,1,1,0,0
12083,8,14987448.0,60.1169725493,8011.7709165697,29969.0,16652.72,0,0,1,1,1,1,1,1
12084,8,14441772.0,2.2157945715,310.2112400057,921667.0,465863.612903226,0,0,1,1,1,1,1,1
12085,8,10077241.0,0.3969340418,21.4344382555,9999745.0,3359080.33333333,1,0,1,1,1,1,0,0
12086,8,10078032.0,0.3969028874,21.432755919,10000217.0,3359344.0,1,0,1,1,1,1,0,0
12087,8,14995675.0,60.3507344618,8037.2507406302,31388.0,16588.1360619469,0,0,1,1,1,1,1,1
12088,8,14442274.0,2.2157175525,310.2004573518,921391.0,465879.806451613,0,0,1,1,1,1,1,1
12089,8,10077591.0,0.396920256,21.4336938262,10000028.0,3359197.0,1,0,1,1,1,1,0,0
12090,8,10078046.0,0.396902336,21.4327261455,10000157.0,3359348.66666667,1,0,1,1,1,1,0,0
12091,8,14993825.0,60.3581807844,7989.2889239404,30616.0,16586.0896017699,0,0,1,1,1,1,1,1
12092,8,14441637.0,2.2158152847,310.2141398513,921281.0,465859.258064516,0,0,1,1,1,1,1,1
12093,8,14983723.0,60.26539599,8036.1202619669,29743.0,16611.6662971175,0,0,1,1,1,1,1,1
12094,8,14441897.0,2.2157753929,310.2085550119,921508.0,465867.64516129,0,0,1,1,1,1,1,1
12095,8,10077650.0,0.3969179323,21.4335683418,10000141.0,3359216.66666667,1,0,1,1,1,1,0,0
12096,8,10078543.0,0.3968827637,21.4316692403,9999740.0,3359514.33333333,1,0,1,1,1,1,0,0
12097,8,14995231.0,60.1524578048,8041.8901182649,30511.0,16642.8756936737,0,0,1,1,1,1,1,1
12098,8,14444311.0,2.2154050823,310.1567115247,921766.0,465945.516129032,0,0,1,1,1,1,1,1
12099,8,10078223.0,0.3968953654,21.4323497307,10000477.0,3359407.66666667,1,0,1,1,1,1,0,0
12100,8,10078572.0,0.3968816217,21.431607573,10000478.0,3359524.0,1,0,1,1,1,1,0,0
12101,8,14998578.0,60.2057075011,8046.0961032439,29732.0,16628.1352549889,0,0,1,1,1,1,1,1
12102,8,14443194.0,2.2155764161,310.1806982583,921653.0,465909.483870968,0,0,1,1,1,1,1,1
12103,8,10077664.0,0.3969173809,21.4335385661,9999906.0,3359221.33333333,1,0,1,1,1,1,0,0
12104,8,10077539.0,0.3969223041,21.4338044239,9999518.0,3359179.66666667,1,0,1,1,1,1,0,0
12105,8,14983886.0,59.7975718715,8011.4063868345,31518.0,16741.7720670391,0,0,1,1,1,1,1,1
12106,8,14443532.0,2.2155245684,310.1734395714,921704.0,465920.387096774,0,0,1,1,1,1,1,1
12107,8,14995741.0,60.3504688431,8055.3538501365,30508.0,16588.2090707965,0,0,1,1,1,1,1,1
12108,8,14444546.0,2.2153690396,310.1516655491,921826.0,465953.096774194,0,0,1,1,1,1,1,1
12109,8,10077839.0,0.3969104884,21.4331663762,9999431.0,3359279.66666667,1,0,1,1,1,1,0,0
12110,8,10078139.0,0.3968986735,21.4325283666,10000088.0,3359379.66666667,1,0,1,1,1,1,0,0
12111,8,14997092.0,60.0783138491,8027.4229163894,30050.0,16663.4355555556,0,0,1,1,1,1,1,1
12112,8,14442712.0,2.1464112834,301.0514922682,960580.0,481423.733333333,0,0,1,1,1,1,1,1
12113,8,10078236.0,0.3968948534,21.4323220849,10000400.0,3359412.0,1,0,1,1,1,1,0,0
12114,8,10079162.0,0.3968583896,21.4303530393,10000423.0,3359720.66666667,1,0,1,1,1,1,0,0
12115,8,14994063.0,60.2238365945,8052.2537487004,30614.0,16623.1297117517,0,0,1,1,1,1,1,1
12116,8,14442523.0,2.2156793519,310.1951092617,922197.0,465887.838709677,0,0,1,1,1,1,1,1
12117,8,10078593.0,0.3968807948,21.4315629176,10000795.0,3359531.0,1,0,1,1,1,1,0,0
12118,8,10078431.0,0.3968871742,21.431907407,9999858.0,3359477.0,1,0,1,1,1,1,0,0
12119,8,14982506.0,60.6040137745,7996.6595708355,30615.0,16518.749724366,0,0,1,1,1,1,1,1
12120,8,14440422.0,2.2160017207,310.2402409015,921342.0,465820.064516129,0,0,1,1,1,1,1,1
12121,8,14983320.0,60.0667942752,7970.9303412061,29684.0,16666.6518353726,0,0,1,1,1,1,1,1
12122,8,10077673.0,0.3969170264,21.4335194246,9999463.0,3359224.33333333,1,0,1,1,1,1,0,0
12123,8,10078274.0,0.3968933569,21.4322412746,10000112.0,3359424.66666667,1,0,1,1,1,1,0,0
12124,8,14442190.0,2.2157304398,310.2022615684,921446.0,465877.096774194,0,0,1,1,1,1,1,1
12125,8,14991990.0,59.6985456901,7900.0186099377,31234.0,16769.5637583893,0,0,1,1,1,1,1,1
12126,8,14439573.0,2.2161320144,310.2584820202,921491.0,465792.677419355,0,0,1,1,1,1,1,1
12127,8,10078502.0,0.3968843783,21.4317564257,10000105.0,3359500.66666667,1,0,1,1,1,1,0,0
12128,8,10077727.0,0.3969148996,21.4334045763,9999571.0,3359242.33333333,1,0,1,1,1,1,0,0
12129,8,14999734.0,60.1343997167,8033.3424579396,30468.0,16647.8734739179,0,0,1,1,1,1,1,1
12130,8,14441550.0,2.2158286334,310.2160086694,921309.0,465856.451612903,0,0,1,1,1,1,1,1
12131,8,10077928.0,0.3969069833,21.4329770961,9999937.0,3359309.33333333,1,0,1,1,1,1,0,0
12132,8,10078242.0,0.3968946171,21.4323093254,9999363.0,3359414.0,1,0,1,1,1,1,0,0
12133,8,14987319.0,59.9173207696,8016.1768759309,30433.0,16708.27090301,0,0,1,1,1,1,1,1
12134,8,14446112.0,2.2151288873,310.1180442184,921787.0,466003.612903226,0,0,1,1,1,1,1,1
12135,8,14997612.0,60.1429080843,8043.2138129724,30143.0,16645.5183129856,0,0,1,1,1,1,1,1
12136,8,10078153.0,0.3968981221,21.4324985937,10000262.0,3359384.33333333,1,0,1,1,1,1,0,0
12137,8,10078516.0,0.3968838269,21.431726655,10000500.0,3359505.33333333,1,0,1,1,1,1,0,0
12138,8,14441560.0,2.215827099,310.2157938616,921915.0,465856.774193548,0,0,1,1,1,1,1,1
12139,8,14999802.0,60.0007920105,8025.0392638516,30532.0,16684.9855394883,0,0,1,1,1,1,1,1
12140,8,14441966.0,2.2157648065,310.2070729151,921671.0,465869.870967742,0,0,1,1,1,1,1,1
12141,8,10078816.0,0.3968720135,21.4310887311,10000349.0,3359605.33333333,1,0,1,1,1,1,0,0
12142,8,10078835.0,0.3968712654,21.4310483305,10000822.0,3359611.66666667,1,0,1,1,1,1,0,0
12143,8,14983523.0,60.2662004123,7994.9154814926,30312.0,16611.4445676275,0,0,1,1,1,1,1,1
12144,8,14440400.0,2.2160050968,310.2407135536,921659.0,465819.35483871,0,0,1,1,1,1,1,1
12145,8,10077918.0,0.3969073771,21.4329983634,10000245.0,3359306.0,1,0,1,1,1,1,0,0
12146,8,10078019.0,0.3969033994,21.4327835659,10000009.0,3359339.66666667,1,0,1,1,1,1,0,0
12147,8,14997703.0,60.3425737928,7900.1431085814,30440.0,16590.3794247788,0,0,1,1,1,1,1,1
12148,8,14442772.0,2.2156411525,310.1897613561,921223.0,465895.870967742,0,0,1,1,1,1,1,1
12149,8,14998375.0,59.7398051456,7899.4557743756,43646.0,16757.9608938548,0,0,1,1,1,1,1,1
12150,8,10085767.0,0.3965984937,21.4163186598,10000105.0,3361922.33333333,1,0,1,1,1,1,0,0
12151,8,10079033.0,0.3968634689,21.4306273231,10000013.0,3359677.66666667,1,0,1,1,1,1,0,0
12152,8,14443791.0,2.2154848405,310.1678776715,922191.0,465928.741935484,0,0,1,1,1,1,1,1
12153,8,14980287.0,60.2124645543,8032.8901575784,32047.0,16626.2896781354,0,0,1,1,1,1,1,1
12154,8,14445750.0,2.2151843968,310.1258155513,921418.0,465991.935483871,0,0,1,1,1,1,1,1
12155,8,10078148.0,0.396898319,21.4325092269,9999930.0,3359382.66666667,1,0,1,1,1,1,0,0
12156,8,10077849.0,0.3969100946,21.4331451086,9999888.0,3359283.0,1,0,1,1,1,1,0,0
12157,8,14998487.0,60.0727260023,8043.4113120877,33433.0,16664.9855555556,0,0,1,1,1,1,1,1
12158,8,14439433.0,2.2161535013,310.2614901846,920962.0,465788.161290323,0,0,1,1,1,1,1,1
12159,8,14999551.0,60.2018020406,7948.3045859173,30756.0,16629.2139689579,0,0,1,1,1,1,1,1
12160,8,10077620.0,0.3969191138,21.4336321473,10000162.0,3359206.66666667,1,0,1,1,1,1,0,0
12161,8,10079177.0,0.396857799,21.4303211463,10000108.0,3359725.66666667,1,0,1,1,1,1,0,0
12162,8,38739.0,51.6275587909,2787.8881747077,38739.0,38739.0,0,0,0,0,1,0,0,0
12163,8,39817.0,50.2298013411,2712.4092724213,39817.0,39817.0,0,0,0,0,1,0,0,0
12164,8,6799086.0,2.353257482,329.4560474746,957895.0,453272.4,0,0,1,1,1,1,1,1
12165,8,13710263.0,112.3246140501,14842.8224899843,123036.0,8908.5529564652,0,0,1,1,1,1,1,1
12166,8,6809504.0,2.349657185,328.9520059023,969186.0,453966.933333333,0,0,1,1,1,1,1,1
12167,8,38776.0,51.5782958531,2785.2279760677,38776.0,38776.0,0,0,0,0,1,0,0,0
12168,8,779804.0,61.553928936,7631.4048145431,92825.0,16591.5744680851,0,0,1,1,1,1,1,1
12169,8,39080.0,51.1770726714,2763.5619242579,39080.0,39080.0,0,0,0,0,1,0,0,0
12170,8,14998008.0,65.20865971,8205.6230400731,2871691.0,15351.0829068577,1,0,1,1,1,1,1,1
12171,8,14999652.0,100.8690068276,12084.7470327978,21318.0,9920.4047619048,0,0,1,1,1,1,1,1
12172,8,14980428.0,101.0652032105,12533.4870272064,20554.0,9901.1421017845,0,0,1,1,0,1,1,1
12173,8,14999435.0,100.8704661209,12312.4637694687,20593.0,9920.2612433863,0,0,1,1,1,1,1,1
12174,8,14986224.0,101.9603070126,12250.3173581284,21781.0,9814.1611001965,0,0,1,1,1,1,1,1
12175,8,14980836.0,101.5297143631,12026.7653954693,20745.0,9855.8131578947,0,0,1,1,0,1,1,1
12176,8,14999299.0,100.6047015931,12341.443423456,21100.0,9946.4847480106,0,0,1,1,0,1,1,1
12177,8,14994812.0,100.4347370277,11004.3393675092,21152.0,9963.3302325581,0,0,1,1,1,1,1,1
12178,8,9060446.0,5.9599715069,596.2178903776,2963849.0,170951.811320755,1,1,1,1,1,1,1,1
12179,8,14995814.0,100.6947672197,10749.266428618,21928.0,9937.5838303512,0,0,1,1,0,1,1,1
12180,8,14999951.0,100.33366109,11151.3697611412,20507.0,9973.3716755319,0,0,1,1,1,1,1,1
12181,8,14998467.0,100.9436497743,11685.4609207728,21613.0,9913.0647719762,0,0,1,1,1,1,1,1
12182,8,14993822.0,100.3746743159,11188.5415206343,21938.0,9969.2965425532,0,0,1,1,1,1,1,1
12183,8,14993227.0,100.5787479907,11368.0663942459,20580.0,9949.0557398806,0,0,1,1,1,1,1,1
12184,8,14999422.0,100.4705381314,12072.8652077393,21697.0,9959.775564409,0,0,1,1,1,1,1,1
12185,8,14980006.0,101.4685841915,13145.8558828348,21220.0,9861.7551020408,0,0,1,1,1,1,1,1
12186,8,14999086.0,100.4061180795,12900.319392795,20428.0,9966.1700996678,0,0,1,1,1,1,1,1
12187,8,12685.0,236.4998029168,12613.322822231,11754.0,6342.5,0,0,0,1,1,1,0,0
12188,8,14996745.0,100.7551972111,12731.8961547989,20786.0,9931.619205298,0,0,1,1,1,1,1,1
12189,8,14999388.0,100.3374271004,12706.9851116592,20460.0,9972.9973404255,0,0,1,1,1,1,1,1
12190,8,14996869.0,100.5543223722,12668.2442848571,20531.0,9951.4724618447,0,0,1,1,1,1,1,1
12191,8,14995574.0,100.6296924679,12509.424447507,20423.0,9944.0145888594,0,0,1,1,1,1,1,1
12192,8,14997305.0,100.6180777146,12654.6736230276,20118.0,9945.1624668435,0,0,1,1,1,1,1,1
12193,8,14998569.0,100.3429060466,12654.3405574225,19809.0,9972.4527925532,0,0,1,1,1,1,1,1
12194,8,14999469.0,100.7368994196,12244.1667768372,20363.0,9933.423178808,0,0,1,1,1,1,1,1
12195,8,14997086.0,100.4861877834,12060.4096022387,19931.0,9958.224435591,0,0,1,1,1,1,1,1
12196,8,56723.0,70.5181319747,3737.4609946583,38858.0,18907.6666666667,0,0,1,1,1,1,0,0
12197,8,14998721.0,100.6085785581,11877.9461262064,19506.0,9946.101458886,0,0,1,1,1,1,1,1
12198,8,14993465.0,100.4437599981,11681.6893226482,18983.0,9962.4352159469,0,0,1,1,1,1,1,1
12199,8,14992436.0,100.5840545192,12478.6925887161,17882.0,9948.5308560053,0,0,1,1,1,1,1,1
12200,8,14994068.0,100.4397205615,12347.6830970755,19054.0,9962.8358803987,0,0,1,1,1,1,1,1
12201,8,14987831.0,100.6816796907,12151.9918392461,20093.0,9938.8799734748,0,0,1,1,1,1,1,1
12202,8,14999033.0,100.4064728706,12261.1904380769,18159.0,9966.1348837209,0,0,1,1,1,1,1,1
12203,8,14990887.0,100.7278622005,12222.6923596983,18487.0,9934.3187541418,0,0,1,1,1,1,1,1
12204,8,14996995.0,100.4201174969,11930.6567749072,17908.0,9964.780730897,0,0,1,1,1,1,1,1
12205,8,60903.0,65.678209612,3480.9451094363,39373.0,20301.0,0,0,1,1,1,1,0,0
12206,8,14997098.0,100.6194665128,12155.8850919024,20814.0,9945.025198939,0,0,1,1,1,1,1,1
12207,8,14996954.0,100.4870722415,12182.0737731142,17540.0,9958.1367861886,0,0,1,1,1,1,1,1
12208,8,14999869.0,100.600878581,12365.1079886098,20133.0,9946.8627320955,0,0,1,1,1,1,1,1
12209,8,14990145.0,100.3992956706,12346.3782371685,18027.0,9966.8517287234,0,0,1,1,1,1,1,1
12210,8,14999622.0,100.8692085707,12243.9085464954,18312.0,9920.3849206349,0,0,1,1,1,1,1,1
12211,8,14998988.0,100.4067741104,11911.336951533,18174.0,9966.1049833887,0,0,1,1,1,1,1,1
12212,8,14985443.0,100.5642609298,11523.0494020097,18794.0,9950.4933598938,0,0,1,1,1,1,1,1
12213,8,14993885.0,100.5743341369,11485.5489421187,18860.0,9949.4923689449,0,0,1,1,1,1,1,1
12214,8,1840655.0,2.1731394531,115.176391013,1800440.0,613551.666666667,1,0,1,1,1,1,0,0
12215,8,14998951.0,100.6737071146,12063.0436088497,19920.0,9939.6626905235,0,0,1,1,1,1,1,1
12216,8,14995114.0,100.4327142828,12951.3520203981,19907.0,9963.53089701,0,0,1,1,1,1,1,1
12217,8,14998435.0,100.7438442744,12536.1079339278,20338.0,9932.738410596,0,0,1,1,1,1,1,1
12218,8,14999664.0,100.4022490104,12384.6107486141,20438.0,9966.5541528239,0,0,1,1,1,1,1,1
12219,8,14999050.0,100.673042626,11941.8896530114,20451.0,9939.7282968854,0,0,1,1,1,1,1,1
12220,8,14989873.0,100.4678291804,12372.5531230318,20692.0,9960.0485049834,0,0,1,1,1,1,1,1
12221,8,14992583.0,100.6497679553,12393.3947872758,20583.0,9942.0311671088,0,0,1,1,1,1,1,1
12222,8,14999642.0,100.4690645283,12287.6265980215,20567.0,9959.9216467464,0,0,1,1,1,1,1,1
12223,8,1788005.0,2.2371302094,118.5679010965,1787024.0,596001.666666667,1,0,1,1,1,1,0,0
12224,8,14984398.0,100.7047463635,12044.4611788875,21230.0,9936.6034482759,0,0,1,1,1,1,1,1
12225,8,14980973.0,100.3940131259,11478.6936736352,20699.0,9967.380572189,0,0,1,1,1,1,1,1
12226,8,14999303.0,100.8046840577,11560.0704912755,21305.0,9926.7392455328,0,0,1,1,1,1,1,1
12227,8,14986351.0,100.4914405114,11790.5953223703,20733.0,9957.7083056478,0,0,1,1,1,1,1,1
12228,8,14984885.0,100.5680056937,11930.6888241051,20564.0,9950.1228419655,0,0,1,1,0,1,1,1
12229,8,14984762.0,100.56883119,11508.4910924845,20537.0,9950.0411686587,0,0,1,1,1,1,1,1
12230,8,14979855.0,100.6685311707,11771.6760275717,20954.0,9940.1824817518,0,0,1,1,0,1,1,1
12231,8,14995366.0,100.4310264918,12114.20914968,20497.0,9963.6983388704,0,0,1,1,1,1,1,1
12232,8,1772537.0,2.2566524704,119.6025809334,1771505.0,590845.666666667,1,0,1,1,1,1,0,0
12233,8,14999927.0,100.7338235713,11682.1901866589,20597.0,9933.7264900662,0,0,1,1,1,1,1,1
12234,8,14999889.0,100.4007429655,11845.6209909287,20563.0,9966.7036544851,0,0,1,1,1,1,1,1
12235,8,14997623.0,100.6159442733,11442.4132410849,20958.0,9945.3733421751,0,0,1,1,1,1,1,1
12236,8,14999967.0,100.6002213205,11685.2257074966,20534.0,9946.9277188329,0,0,1,1,0,1,1,1
12237,8,14999129.0,100.5391713079,12096.0357098069,20565.0,9952.9721300597,0,0,1,1,1,1,1,1
12238,8,14997284.0,100.4181823856,12239.7495439841,21347.0,9964.9727574751,0,0,1,1,1,1,1,1
12239,8,14982902.0,100.9150296785,12330.9890166805,20577.0,9915.8848444739,0,0,1,1,1,1,1,1
12240,8,14997931.0,100.4138504171,12552.7981159535,20544.0,9965.4026578073,0,0,1,1,0,1,1,1
12241,8,1746170.0,2.2907277069,121.408568467,1745219.0,582056.666666667,1,0,1,1,1,1,0,0
12242,8,14985450.0,100.6976767464,12334.2308706112,21198.0,9937.301061008,0,0,1,1,1,1,1,1
12243,8,14985880.0,100.5613283971,12164.5842619853,20627.0,9950.7835325365,0,0,1,1,1,1,1,1
12244,8,14999713.0,100.6685927924,11959.2954878537,22264.0,9940.1676607025,0,0,1,1,1,1,1,1
12245,8,14998292.0,100.4114335152,11767.4732562881,20637.0,9965.642524917,0,0,1,1,1,1,1,1
12246,8,14998736.0,100.8084947958,11322.2207524687,20570.0,9926.3639973528,0,0,1,1,1,1,1,1
12247,8,14999369.0,100.4708931422,12225.1809392782,20846.0,9959.740371846,0,0,1,1,1,1,1,1
12248,8,14997076.0,100.6862937815,11985.0029432404,20729.0,9938.4201457919,0,0,1,1,1,1,1,1
12249,8,14999980.0,100.4001338668,12552.9500706001,21921.0,9966.7641196013,0,0,1,1,1,1,1,1
12250,8,2527735.0,1.5824443622,83.869551199,2526684.0,842578.333333333,1,0,1,1,1,1,0,0
12251,8,14994904.0,100.5008101419,11996.7423599377,20781.0,9956.775564409,0,0,1,1,1,1,1,1
12252,8,14997177.0,100.6189364838,12463.0788847794,20840.0,9945.0775862069,0,0,1,1,1,1,1,1
12253,8,14998241.0,100.5451239249,12248.0362863885,21110.0,9952.3828798938,0,0,1,1,1,1,1,1
12254,8,14995277.0,100.3649349058,12002.5125244435,20589.0,9970.263962766,0,0,1,1,1,1,1,1
12255,8,14994050.0,100.773306745,11682.2339528013,20438.0,9929.8344370861,0,0,1,1,1,1,1,1
12256,8,14981760.0,100.4554872058,11155.3649237473,20274.0,9961.2765957447,0,0,1,1,1,1,1,1
12257,8,14997507.0,100.6167224993,11887.0422930958,20435.0,9945.2964190982,0,0,1,1,1,1,1,1
12258,8,14998288.0,100.6114831239,12236.5299292826,20189.0,9945.8143236074,0,0,1,1,1,1,1,1
12259,8,2859080.0,1.3990514431,74.1497264854,2858225.0,953026.666666667,1,0,1,1,1,1,0,0
12260,8,14991449.0,100.5906767251,11974.15940247,20401.0,9947.8759124088,0,0,1,1,1,1,1,1
12261,8,14999615.0,100.4025769995,12087.8435879854,20199.0,9966.5215946844,0,0,1,1,1,1,1,1
12262,8,14993214.0,100.712228879,11806.9414603167,19338.0,9935.8608349901,0,0,1,1,1,1,1,1
12263,8,14996685.0,100.4221933047,12035.7932436402,20018.0,9964.5747508306,0,0,1,1,1,1,1,1
12264,8,14998886.0,100.6074717816,12165.7701778652,19132.0,9946.2108753316,0,0,1,1,1,1,1,1
12265,8,14995327.0,100.4312876938,12148.0511895473,18313.0,9963.6724252492,0,0,1,1,1,1,1,1
12266,8,14996721.0,100.6219959683,12075.639734846,22006.0,9944.775198939,0,0,1,1,1,1,1,1
12267,8,14991204.0,100.3922033214,11679.715651925,17532.0,9967.5558510638,0,0,1,1,1,1,1,1
12268,8,2871452.0,1.3930234599,73.8302433751,2870532.0,957150.666666667,1,0,1,1,1,1,0,0
12269,8,14999230.0,100.6718344875,11397.3850657667,17472.0,9939.8475811796,0,0,1,1,1,1,1,1
12270,8,14992243.0,100.3852458902,11281.8342125324,17045.0,9968.2466755319,0,0,1,1,1,1,1,1
12271,8,14995921.0,100.694048735,11672.7742164019,20323.0,9937.6547382373,0,0,1,1,1,1,1,1
12272,8,14993119.0,100.3793807012,11901.8597798097,16911.0,9968.8291223404,0,0,1,1,1,1,1,1
12273,8,14999763.0,100.7349249451,11830.5869232734,17631.0,9933.6178807947,0,0,1,1,1,1,1,1
12274,8,14999518.0,100.5365639083,11741.3106207813,17416.0,9953.2302587923,0,0,1,1,1,1,1,1
12275,8,14992325.0,100.5847992223,11639.3554702156,17890.0,9948.4571997346,0,0,1,1,1,1,1,1
12276,8,14997946.0,100.4137499895,12029.5805839013,18494.0,9965.4126245847,0,0,1,1,1,1,1,1
12277,8,2873540.0,1.3920112475,73.7765961149,2872537.0,957846.666666667,1,0,1,1,1,1,0,0
12278,8,14992689.0,100.7157555259,11162.5739718872,18520.0,9935.5129224652,0,0,1,1,1,1,1,1
12279,8,14999533.0,100.403125884,11326.7526395655,18961.0,9966.4671096346,0,0,1,1,1,1,1,1
12280,8,14990724.0,100.5955416163,11102.7325965043,19732.0,9947.394824154,0,0,1,1,1,1,1,1
12281,8,14998017.0,100.5466255972,11038.7926617232,19997.0,9952.2342402124,0,0,1,1,1,1,1,1
12282,8,14993482.0,100.6437330568,11042.398290137,20860.0,9942.6273209549,0,0,1,1,1,1,1,1
12283,8,14999277.0,100.3381696331,11119.6026315135,20459.0,9972.9235372341,0,0,1,1,1,1,1,1
12284,8,14999251.0,100.7383635356,10968.0810061782,20497.0,9933.278807947,0,0,1,1,1,1,1,1
12285,8,14999303.0,100.4046654701,11461.7992582722,21111.0,9966.3142857143,0,0,1,1,1,1,1,1
12286,8,2892950.0,1.3826716673,73.2815983684,2892128.0,964316.666666667,1,0,1,1,1,1,0,0
12287,8,14994682.0,100.7023690132,11726.6908361244,21602.0,9936.8336646786,0,0,1,1,1,1,1,1
12288,8,14980779.0,100.462065424,11656.5366861096,21089.0,9960.6243351064,0,0,1,1,1,1,1,1
