duration,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,cls,no_idle,no_fiat,no_biat
14682319.0,41.0,0.0,7194661.0,0.0,253143.431034483,0.0,980590.119582826,0.0,41.0,7194661.0,248852.86440678,966236.66680952,1622600.0,4113204.0,9086221.0,4306761.00275329,1275400.0,3358809.66666667,7194661.0,3326063.97154833,11,False,False,True
14717268.0,176.0,586.0,714719.0,832235.0,267585.618181818,315745.717391304,216449.456153676,258474.019468552,15.0,472136.0,144286.941176471,153762.383015549,14717268.0,14717268.0,14717268.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14869764.0,185.0,83129.0,923642.0,830774.0,317417.652173913,381276.0,260035.076810778,243715.088208547,21.0,482193.0,172904.23255814,165063.214044244,14869764.0,14869764.0,14869764.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14783796.0,4244992.0,341418.0,10538124.0,10198253.0,7391558.0,3695785.0,4449916.31210195,4648213.66523302,656.0,10198253.0,2111970.85714286,3834668.00004072,4243469.0,7391570.0,10539671.0,4452087.12992019,3900573.0,7049413.0,10198253.0,4453132.23374278,11,False,False,False
12011036.0,334.0,0.0,6330705.0,0.0,307975.282051282,0.0,1066320.29302596,0.0,334.0,6330705.0,300275.9,1047155.51682495,3338464.0,6005165.5,8671867.0,3771285.42810054,2085346.0,4208025.5,6330705.0,3001922.13747117,11,False,False,True
5678149.0,0.0,1755.0,0.0,4079121.0,0.0,197096.75,0.0,772300.592679557,1755.0,4079121.0,195798.24137931,758416.364172325,4238561.0,4238561.0,4238561.0,0.0,4079121.0,4079121.0,4079121.0,0.0,11,False,True,False
14480641.0,186.0,2045.0,1721745.0,1721753.0,302616.510638298,362013.2,305352.924727692,330352.393331626,14.0,1721700.0,164552.738636364,238770.665087441,7465615.0,7465615.0,7465615.0,0.0,1721700.0,1721700.0,1721700.0,0.0,11,False,False,False
14798481.0,139.0,35.0,3727059.0,3256292.0,355588.425,435249.441176471,593424.981993788,593823.871034506,15.0,3256292.0,197313.08,397687.97238023,8345859.0,8345859.0,8345859.0,0.0,3256292.0,3256292.0,3256292.0,0.0,11,False,False,False
11746463.0,6708006.0,342040.0,6708006.0,6364568.0,6708006.0,2936615.75,0.0,3071367.94724803,449.0,6364568.0,1957743.83333333,2821249.24254869,4695929.0,5702211.5,6708494.0,1423098.35907835,4695929.0,5530248.5,6364568.0,1179905.95225192,11,False,False,False
14723145.0,42.0,36.0,6864669.0,739651.0,237470.080645161,126897.5,911380.75609586,300217.592482686,36.0,6729140.0,213378.913043478,849695.981063751,1491025.0,4122662.0,9151389.0,4356584.04075928,1473010.0,3302905.66666667,6729140.0,2969503.07261094,11,False,False,False
12094325.0,0.0,3918.0,0.0,9147556.0,0.0,241886.5,0.0,1291861.91553093,621.0,9147556.0,237143.62745098,1279324.9187851,10654557.0,10654557.0,10654557.0,0.0,9147556.0,9147556.0,9147556.0,0.0,11,False,True,False
14693724.0,123.0,950.0,1013966.0,1023448.0,299871.918367347,333740.162790698,258817.118537422,337509.339811327,0.0,728931.0,157997.032258065,210365.716309042,14693724.0,14693724.0,14693724.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14810314.0,218.0,44.0,813907.0,1142463.0,379751.641025641,573577.44,217754.011166752,415955.624477097,23.0,708337.0,227850.984615385,230082.915111528,14810314.0,14810314.0,14810314.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14805298.0,3763851.0,337037.0,10691236.0,10275378.0,7227543.5,2961059.6,4898400.90938987,4298133.01491072,488.0,10275378.0,1850662.25,3592337.80993513,3763778.0,7227437.5,10691097.0,4898354.24034231,3426741.0,6851059.5,10275378.0,4842717.66458499,11,False,False,False
14617169.0,71.0,12.0,6615129.0,5689743.0,456786.53125,950611.166666667,1238189.07663927,2321694.37859197,12.0,6065251.0,374799.205128205,1036480.77359467,1129816.0,3318702.5,8488789.0,3497476.49734605,1114293.0,2638157.5,6065251.0,2331554.44651002,11,False,False,False
14828663.0,0.0,1578.0,0.0,7878938.0,0.0,376109.128205128,0.0,1416037.02787257,1578.0,7878938.0,370716.575,1398180.84251392,4480286.0,6921776.0,9363266.0,3452788.27039814,4319879.0,6099408.5,7878938.0,2516634.75354281,11,False,True,False
14733672.0,1.0,94.0,1135230.0,1135228.0,254027.827586207,277993.377358491,257503.517188218,298691.724492361,0.0,1135201.0,131550.642857143,207423.387214069,1583756.0,1583756.0,1583756.0,0.0,1135201.0,1135201.0,1135201.0,0.0,11,False,False,False
14841029.0,57.0,36.0,860241.0,979528.0,280018.830188679,359753.65,215799.444386024,338950.471613975,15.0,503591.0,157883.287234043,177462.550730716,14841029.0,14841029.0,14841029.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14914694.0,3028559.0,329108.0,8181273.0,7845897.0,4971434.66666667,2485272.0,2800269.84244266,2945873.08412956,390.0,7845897.0,1491469.4,2543059.95669136,3025917.0,4970544.0,8181706.0,2801539.43980778,2696809.0,4633704.66666667,7845897.0,2801439.45123642,11,False,False,False
14834354.0,30.0,60.0,1358091.0,1244063.0,247238.266666667,295874.632653061,250948.978491805,298824.602890028,9.0,1084034.0,134857.763636364,187906.900811337,9338686.0,9338686.0,9338686.0,0.0,1084034.0,1084034.0,1084034.0,0.0,11,False,False,False
12773787.0,83.0,0.0,4471879.0,0.0,185127.347826087,0.0,665983.044736375,0.0,83.0,4471879.0,182482.671428571,643553.271270366,3161148.0,4765172.5,6369197.0,2268433.2022785,2880472.0,3676175.5,4471879.0,1125294.6813273,11,False,False,True
14622886.0,174.0,124.0,849300.0,1029317.0,323229.066666667,365571.6,225801.367314978,335397.025690319,21.0,554111.0,170033.558139535,188322.61361586,14622886.0,14622886.0,14622886.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
11384592.0,0.0,813.0,0.0,5079931.0,0.0,291912.615384615,0.0,1100526.0213952,813.0,4919518.0,284614.8,1068533.13390618,4953355.0,4967339.0,4981323.0,19776.3624309427,4792942.0,4856230.0,4919518.0,89502.747929882,11,False,True,False
10841573.0,14757.0,342329.0,3419235.0,7020921.0,1716996.0,2710393.25,2407329.48020021,3133807.12644454,728.0,7020921.0,1548796.14285714,2646198.02409179,3382890.0,5201905.5,7020921.0,2572476.39026668,3040561.0,5030741.0,7020921.0,2814539.54756351,11,False,False,False
14858771.0,203.0,873.0,717479.0,1005989.0,255844.827586207,297175.1,222214.55090983,306800.529885046,14.0,717417.0,136319.0,190377.619239612,14858771.0,14858771.0,14858771.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14758007.0,197.0,41.0,846919.0,1039110.0,273296.425925926,376078.868421053,227101.25898134,365513.883159903,18.0,674340.0,158688.247311828,201831.013076058,14758007.0,14758007.0,14758007.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14844047.0,66.0,32.0,5701156.0,8783614.0,234527.475409836,1465788.66666667,800150.152710396,3584989.93982941,32.0,5418027.0,218294.808823529,730352.649183772,1015282.0,3822447.33333333,5701156.0,2477070.37089721,1003275.0,2928961.0,5418027.0,2260654.01458859,11,False,False,False
11512214.0,326.0,338169.0,6623151.0,6240171.0,3723227.33333333,2302442.8,3387244.00140141,2755564.62050257,87.0,6240171.0,1279134.88888889,2295029.40038559,4526879.0,5584569.0,6642259.0,1495799.54278606,4188710.0,5214440.5,6240171.0,1450601.98443939,11,False,False,False
12814751.0,0.0,986.0,0.0,7396816.0,0.0,261525.530612245,0.0,1107527.75432649,986.0,7396816.0,256295.02,1089681.4275785,3845802.0,5701771.5,7557741.0,2624737.23825062,2366952.0,4881884.0,7396816.0,3556650.94284595,11,False,True,False
14842492.0,133.0,1271.0,1026898.0,1026836.0,247374.866666667,314148.326086957,259956.462929818,295670.320960172,12.0,1026772.0,138714.878504673,204740.208413888,3297008.0,3297008.0,3297008.0,0.0,1026772.0,1026772.0,1026772.0,0.0,11,False,False,False
14939654.0,174.0,15690.0,975099.0,1041614.0,355704.523809524,481922.612903226,250427.022207945,313901.974540161,15.0,807375.0,201887.216216216,223821.087156119,14939654.0,14939654.0,14939654.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
1466232.0,0.0,3388.0,0.0,463782.0,0.0,52365.4285714286,0.0,133503.637752054,3388.0,463782.0,50559.724137931,123487.118089123,1466232.0,1466232.0,1466232.0,0.0,0.0,0.0,0.0,0.0,11,True,True,False
11512900.0,63.0,0.0,7831088.0,0.0,287822.5,0.0,1246409.00113635,0.0,63.0,7831088.0,280802.43902439,1230796.55490202,1295634.0,5748272.0,10200910.0,6296981.04793773,1273894.0,4552491.0,7831088.0,4636636.34295564,11,False,False,True
8650558.0,304.0,7438.0,631116.0,788423.0,314578.375,376111.217391304,202919.11203628,256749.097099316,18.0,788423.0,180219.958333333,176963.285634663,8650558.0,8650558.0,8650558.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
569892.0,265011.0,35.0,304881.0,265004.0,284946.0,132519.5,28192.3473481723,187361.37670155,15.0,304838.0,113978.4,156664.580178642,569892.0,569892.0,569892.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14741109.0,796.0,232884.0,9286825.0,9092616.0,921313.9375,1133929.30769231,2246449.48377277,2402648.7916151,28.0,8817229.0,491370.3,1582423.38403775,14465694.0,14465694.0,14465694.0,0.0,8817229.0,8817229.0,8817229.0,0.0,11,False,False,False
5089533.0,138.0,262467.0,4888850.0,4785778.0,1696495.33333333,2524122.5,2766474.70090381,3198463.88151555,47.0,4626568.0,848255.5,1853847.43119613,4889035.0,4889035.0,4889035.0,0.0,4626568.0,4626568.0,4626568.0,0.0,11,False,False,False
4807411.0,169.0,475615.0,4493651.0,4295397.0,1602451.0,2385506.0,2508750.15278993,2700993.75485413,58.0,4018263.0,801235.166666667,1587368.43278262,4493878.0,4493878.0,4493878.0,0.0,4018263.0,4018263.0,4018263.0,0.0,11,False,False,False
5449130.0,221.0,348746.0,4939664.0,4939699.0,1700212.66666667,2644222.5,2806595.15009412,3246293.99840857,33.0,4939631.0,908188.333333333,1979817.39163926,5100384.0,5100384.0,5100384.0,0.0,4939631.0,4939631.0,4939631.0,0.0,11,False,False,False
5984612.0,164.0,478600.0,5230978.0,5230955.0,1835439.0,2854777.5,2943836.20263093,3360422.44710565,118.0,5230837.0,997435.333333333,2083113.76436585,5506012.0,5506012.0,5506012.0,0.0,5230837.0,5230837.0,5230837.0,0.0,11,False,False,False
608804.0,608804.0,306449.0,608804.0,306449.0,608804.0,306449.0,0.0,0.0,59.0,306449.0,202934.666666667,175707.751524608,608804.0,608804.0,608804.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
5103274.0,140.0,313819.0,4903185.0,4750656.0,1701076.0,2532237.5,2774905.91731549,3137317.52971922,46.0,4589552.0,850545.666666667,1835714.87523593,4903371.0,4903371.0,4903371.0,0.0,4589552.0,4589552.0,4589552.0,0.0,11,False,False,False
4815225.0,306.0,484902.0,4498927.0,4291654.0,1605063.0,2388278.0,2511124.32358426,2691780.15349527,36.0,4014367.0,802537.5,1585176.68653766,4499269.0,4499269.0,4499269.0,0.0,4014367.0,4014367.0,4014367.0,0.0,11,False,False,False
11981027.0,4597977.0,338981.0,7019612.0,6599569.0,5808794.5,2396205.4,1712354.53005839,2890183.55298726,506.0,6599569.0,1497628.375,2511752.08287274,4598266.0,5817690.5,7037115.0,1724526.66618974,4259285.0,5429427.0,6599569.0,1654830.68630208,11,False,False,False
5680288.0,204.0,321235.0,5199449.0,5199447.0,1786439.0,2760341.0,2956828.50668998,3449416.78526545,58.0,5199389.0,946714.666666667,2087320.31655356,5359053.0,5359053.0,5359053.0,0.0,5199389.0,5199389.0,5199389.0,0.0,11,False,False,False
6262124.0,284.0,478059.0,5507482.0,5507457.0,1928134.33333333,2992758.0,3102884.14774155,3556321.43108592,29.0,5507428.0,1043687.33333333,2195485.96445244,5784065.0,5784065.0,5784065.0,0.0,5507428.0,5507428.0,5507428.0,0.0,11,False,False,False
264229.0,264229.0,325.0,264229.0,325.0,264229.0,325.0,0.0,0.0,14.0,263890.0,88076.3333333333,152259.181069101,264229.0,264229.0,264229.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
257665.0,257665.0,0.0,257665.0,0.0,257665.0,0.0,0.0,0.0,41160.0,216505.0,128832.5,123987.638543123,257665.0,257665.0,257665.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
4904801.0,144.0,277925.0,4678173.0,4586989.0,1634913.33333333,2432457.0,2637967.51222031,3046968.37496666,61.0,4400453.0,817466.833333333,1758862.67448768,4678378.0,4678378.0,4678378.0,0.0,4400453.0,4400453.0,4400453.0,0.0,11,False,False,False
4635898.0,142.0,480114.0,4320135.0,4117584.0,1545284.33333333,2298849.0,2408261.16084071,2572079.70336244,45.0,3840208.0,772649.666666667,1514859.66820404,4320322.0,4320322.0,4320322.0,0.0,3840208.0,3840208.0,3840208.0,0.0,11,False,False,False
9388367.0,549.0,270846.0,4930268.0,4930275.0,1877673.4,3064396.0,2359434.02405387,2464345.70721936,60.0,4930208.0,1043151.88888889,1874199.62333618,3928147.0,4508708.0,5089269.0,821037.239984277,3657301.0,4293754.5,4930208.0,900081.171519269,11,False,False,False
6006624.0,150.0,484137.0,5244996.0,5244982.0,1840895.0,2864559.5,2951298.67651183,3366425.78367792,34.0,5244948.0,1001104.0,2088417.11430035,5522487.0,5522487.0,5522487.0,0.0,5244948.0,5244948.0,5244948.0,0.0,11,False,False,False
317827.0,317827.0,0.0,317827.0,0.0,317827.0,0.0,0.0,0.0,38865.0,278962.0,158913.5,169774.216839601,317827.0,317827.0,317827.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
4462135.0,65.0,164.0,3984351.0,4120841.0,1115533.75,2060502.5,1917675.48576167,2913758.64977927,22.0,3984351.0,637447.857142857,1481306.85306735,4325597.0,4325597.0,4325597.0,0.0,3984351.0,3984351.0,3984351.0,0.0,11,False,False,False
13635612.0,374.0,323599.0,8138777.0,8179191.0,2272592.0,3398908.75,3455771.84378445,3812583.35987555,60.0,8138716.0,1239601.09090909,2660465.4536016,4928428.0,6633957.5,8339487.0,2411982.9499272,4604829.0,6371772.5,8138716.0,2498835.46164678,11,False,False,False
4871261.0,204.0,480102.0,4557534.0,4354088.0,1623741.66666667,2417095.0,2545562.73756233,2739321.77082157,36.0,4077672.0,811876.833333333,1611247.50616507,4557774.0,4557774.0,4557774.0,0.0,4077672.0,4077672.0,4077672.0,0.0,11,False,False,False
5401003.0,183.0,292932.0,4948415.0,4948407.0,1702774.33333333,2620669.5,2811938.99565421,3291917.94214429,61.0,4948346.0,900167.166666667,1986729.81481196,5108071.0,5108071.0,5108071.0,0.0,4948346.0,4948346.0,4948346.0,0.0,11,False,False,False
5974040.0,202.0,479128.0,5217805.0,5217774.0,1831724.0,2848451.0,2935700.17708936,3350728.72024236,27.0,5217747.0,995673.333333333,2077633.82303554,5494912.0,5494912.0,5494912.0,0.0,5217747.0,5217747.0,5217747.0,0.0,11,False,False,False
3543662.0,416.0,267279.0,3012799.0,2973306.0,1093495.33333333,1181220.66666667,1667512.46514556,1552094.63489242,51.0,2710189.0,506237.428571429,981784.103256304,3280545.0,3280545.0,3280545.0,0.0,2710189.0,2710189.0,2710189.0,0.0,11,False,False,False
197229.0,197229.0,0.0,197229.0,0.0,197229.0,0.0,0.0,0.0,38199.0,159030.0,98614.5,85440.4194716997,197229.0,197229.0,197229.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
5095905.0,140.0,279523.0,4896054.0,4777534.0,1698613.33333333,2528528.5,2770861.0166605,3180574.07995153,65.0,4616736.0,849317.5,1848869.58608305,4896259.0,4896259.0,4896259.0,0.0,4616736.0,4616736.0,4616736.0,0.0,11,False,False,False
4803434.0,123.0,476494.0,4487806.0,4288232.0,1601130.0,2382363.0,2504901.8464388,2695305.78790626,44.0,4011479.0,800572.333333333,1584389.17960925,4487973.0,4487973.0,4487973.0,0.0,4011479.0,4011479.0,4011479.0,0.0,11,False,False,False
12959329.0,4841.0,0.0,12954488.0,0.0,6479664.5,0.0,9156783.20767198,0.0,4841.0,12674222.0,4319776.33333333,7236472.6580441,12954488.0,12954488.0,12954488.0,0.0,12674222.0,12674222.0,12674222.0,0.0,11,False,False,True
13123208.0,128.0,281.0,7708923.0,7377763.0,2187201.33333333,2160554.16666667,3320010.0027959,3191141.6894781,21.0,7377763.0,1009477.53846154,2339491.34699754,5087377.0,6396754.0,7706131.0,1851738.71165913,4927448.0,6152605.5,7377763.0,1732634.35254283,11,False,False,False
5954895.0,294.0,479150.0,5200061.0,5200058.0,1825358.66666667,2839604.0,2925820.72024856,3338186.06015767,34.0,5200024.0,992482.5,2070526.09592,5475745.0,5475745.0,5475745.0,0.0,5200024.0,5200024.0,5200024.0,0.0,11,False,False,False
159093.0,159093.0,0.0,159093.0,0.0,159093.0,0.0,0.0,0.0,71.0,159022.0,79546.5,112395.329971934,159093.0,159093.0,159093.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
337082.0,535.0,337082.0,535.0,337082.0,535.0,337082.0,0.0,0.0,71.0,336476.0,112360.666666667,194089.710700576,337082.0,337082.0,337082.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
5116736.0,221.0,370736.0,4917581.0,4708693.0,1705557.0,2539714.5,2783467.06274881,3067398.81119549,65.0,4547131.0,852789.333333333,1815358.35561667,4917867.0,4917867.0,4917867.0,0.0,4547131.0,4547131.0,4547131.0,0.0,11,False,False,False
4817767.0,148.0,475111.0,4493979.0,4302641.0,1605906.66666667,2388876.0,2506366.99605821,2706472.41819476,47.0,4019063.0,802961.166666667,1586943.63481491,4494174.0,4494174.0,4494174.0,0.0,4019063.0,4019063.0,4019063.0,0.0,11,False,False,False
14306397.0,1597.0,0.0,12932467.0,0.0,1021885.5,0.0,3430874.60479673,0.0,1597.0,12651790.0,953759.8,3239204.13049643,12932467.0,12932467.0,12932467.0,0.0,12651790.0,12651790.0,12651790.0,0.0,11,False,False,True
3618786.0,1506230.0,1807901.0,1810056.0,1810885.0,1658143.0,1809393.0,214837.424898457,2110.0063980946,37824.0,1546209.0,723757.2,738489.664988922,1544054.0,1677055.0,1810056.0,188091.818006526,1506230.0,1526219.5,1546209.0,28269.42198737,11,False,False,False
14147374.0,52.0,60.0,7380917.0,7405079.0,416099.235294118,358606.948717949,1488648.90295406,1396719.5151088,52.0,7107508.0,191180.72972973,994652.216362367,5065043.0,6223086.5,7381130.0,1637720.8235177,4903410.0,6005459.0,7107508.0,1558532.64219939,11,False,False,False
5931188.0,183.0,471181.0,5182263.0,5182172.0,1820103.0,2826676.5,2915024.26144269,3331173.68220864,28.0,5182144.0,988531.333333333,2063510.14648072,5460007.0,5460007.0,5460007.0,0.0,5182144.0,5182144.0,5182144.0,0.0,11,False,False,False
2176036.0,2014086.0,0.0,2014086.0,0.0,2014086.0,0.0,0.0,0.0,161950.0,2014086.0,1088018.0,1309657.92527935,2014086.0,2014086.0,2014086.0,0.0,2014086.0,2014086.0,2014086.0,0.0,11,False,False,True
13398445.0,713.0,305694.0,12933494.0,12933584.0,4364503.66666667,6619639.0,7421386.95096071,8929266.65107774,47.0,12933447.0,2233074.16666667,5243522.65764907,13092751.0,13092751.0,13092751.0,0.0,12933447.0,12933447.0,12933447.0,0.0,11,False,False,False
13971717.0,274.0,469479.0,13182041.0,13223094.0,4500879.0,6846286.5,7519809.70060137,9018167.65114242,125.0,13181916.0,2328619.5,5320296.04277609,13502238.0,13502238.0,13502238.0,0.0,13181916.0,13181916.0,13181916.0,0.0,11,False,False,False
315324.0,315324.0,0.0,315324.0,0.0,315324.0,0.0,0.0,0.0,38440.0,276884.0,157662.0,168605.36933028,315324.0,315324.0,315324.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
5377303.0,149.0,290201.0,4926166.0,4926192.0,1695766.0,2608196.5,2798764.01539832,3278140.67361965,47.0,4926119.0,896217.166666667,1977746.80386827,5087102.0,5087102.0,5087102.0,0.0,4926119.0,4926119.0,4926119.0,0.0,11,False,False,False
5952910.0,178.0,485765.0,5187011.0,5186989.0,1822460.0,2836377.0,2917148.33248885,3324267.3702768,35.0,5186954.0,992151.666666667,2064583.68788927,5467145.0,5467145.0,5467145.0,0.0,5186954.0,5186954.0,5186954.0,0.0,11,False,False,False
199555.0,199555.0,0.0,199555.0,0.0,199555.0,0.0,0.0,0.0,39928.0,159627.0,99777.5,84639.9745953412,199555.0,199555.0,199555.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
319417.0,319417.0,0.0,319417.0,0.0,319417.0,0.0,0.0,0.0,39800.0,279617.0,159708.5,169576.226940866,319417.0,319417.0,319417.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
7566934.0,803.0,922.0,5335929.0,5349687.0,1004839.71428571,920042.0,1926237.18264264,1823686.34012505,234.0,5073415.0,472933.375,1248163.61982129,6198049.0,6198049.0,6198049.0,0.0,5073415.0,5073415.0,5073415.0,0.0,11,False,False,False
4811361.0,134.0,483438.0,4496404.0,4289207.0,1603771.66666667,2386322.5,2510028.17040882,2691085.06752936,46.0,4013146.0,801893.5,1584827.34859508,4496584.0,4496584.0,4496584.0,0.0,4013146.0,4013146.0,4013146.0,0.0,11,False,False,False
2735.0,26.0,0.0,2654.0,0.0,683.75,0.0,1313.5001268875,0.0,26.0,2654.0,683.75,1313.5001268875,2735.0,2735.0,2735.0,0.0,0.0,0.0,0.0,0.0,11,True,False,True
5149491.0,349.0,345182.0,4945871.0,4762964.0,1716486.33333333,2554073.0,2798568.39866401,3123843.61000371,32.0,4601070.0,858248.5,1838320.38269027,4946252.0,4946252.0,4946252.0,0.0,4601070.0,4601070.0,4601070.0,0.0,11,False,False,False
3638730.0,1100755.0,1099984.0,2273061.0,2538746.0,1686908.0,1819365.0,828945.522225074,1017358.36671303,45.0,2273061.0,727746.0,916088.474050269,2273106.0,2273106.0,2273106.0,0.0,2273061.0,2273061.0,2273061.0,0.0,11,False,False,False
2122599.0,337335.0,336562.0,909632.0,910513.0,596198.0,595131.0,290024.92924316,291162.712802481,129.0,573199.0,303228.428571429,172676.80673188,2122599.0,2122599.0,2122599.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
2033191.0,886.0,36.0,287548.0,295502.0,178903.9,148895.416666667,121182.153306454,130901.037344982,20.0,250878.0,88399.6086956522,117359.227998808,2033191.0,2033191.0,2033191.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14169606.0,13927916.0,13924965.0,13927916.0,13924965.0,13927916.0,13924965.0,0.0,0.0,241690.0,13683275.0,4723202.0,7759650.9780464,13927916.0,13927916.0,13927916.0,0.0,13683275.0,13683275.0,13683275.0,0.0,11,False,False,False
8858902.0,199.0,330621.0,8381284.0,8381315.0,2842849.33333333,4355968.0,4796987.2131568,5692700.32065776,68.0,8381216.0,1476483.66666667,3385128.9593028,8528281.0,8528281.0,8528281.0,0.0,8381216.0,8381216.0,8381216.0,0.0,11,False,False,False
243743.0,243743.0,91.0,243743.0,91.0,243743.0,91.0,0.0,0.0,35.0,243617.0,81247.6666666667,140615.970248167,243743.0,243743.0,243743.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
14968388.0,58.0,20.0,10429160.0,13698057.0,194394.649350649,329524.333333333,1189842.03923799,2039057.19827275,1.0,10290851.0,121694.211382114,931347.325459961,10429160.0,10429160.0,10429160.0,0.0,10290851.0,10290851.0,10290851.0,0.0,11,False,False,False
14985182.0,235.0,135122.0,10058786.0,10097612.0,576353.153846154,812973.333333333,1942958.28673812,2323094.56050027,22.0,10058708.0,333004.044444444,1491060.98818627,10289232.0,10289232.0,10289232.0,0.0,10058708.0,10058708.0,10058708.0,0.0,11,False,False,False
14881690.0,334.0,400.0,13620700.0,13865641.0,2480281.66666667,6933020.5,5471837.17089715,9804205.9338857,9.0,13620700.0,1653521.11111111,4494865.16618099,13864224.0,13864224.0,13864224.0,0.0,13620700.0,13620700.0,13620700.0,0.0,11,False,False,False
11766035.0,20780.0,33.0,1032635.0,1807400.0,606509.625,560287.380952381,390187.917068238,518814.802166532,14.0,1807400.0,309632.5,366021.930432565,11766035.0,11766035.0,11766035.0,0.0,1807400.0,1807400.0,1807400.0,0.0,11,False,False,False
4541967.0,48.0,20.0,4379078.0,4515040.0,258939.058823529,189248.625,1061742.4834977,921400.819097809,3.0,4376020.0,108142.071428571,674951.900241133,4402947.0,4402947.0,4402947.0,0.0,4376020.0,4376020.0,4376020.0,0.0,11,False,False,False
14047467.0,70.0,72.0,2058937.0,2058299.0,380838.222222222,401356.2,372210.571734228,390708.62686047,13.0,1717270.0,195103.708333333,249127.488016378,11873190.0,11873190.0,11873190.0,0.0,1717270.0,1717270.0,1717270.0,0.0,11,False,False,False
10907522.0,723.0,336860.0,10434561.0,10434485.0,3523838.0,5385672.5,5985245.17658287,7140099.11137874,53.0,10434432.0,1817920.33333333,4223264.40626476,10570662.0,10570662.0,10570662.0,0.0,10434432.0,10434432.0,10434432.0,0.0,11,False,False,False
11461103.0,11227459.0,11227065.0,11227459.0,11227065.0,11227459.0,11227065.0,0.0,0.0,233644.0,10993421.0,3820367.66666667,6212046.41249096,11227459.0,11227459.0,11227459.0,0.0,10993421.0,10993421.0,10993421.0,0.0,11,False,False,False
11163263.0,10987361.0,10987647.0,10987361.0,10987647.0,10987361.0,10987647.0,0.0,0.0,175616.0,10811745.0,3721087.66666667,6140689.38186209,10987361.0,10987361.0,10987361.0,0.0,10811745.0,10811745.0,10811745.0,0.0,11,False,False,False
12648859.0,444.0,7167.0,10575716.0,10790089.0,903489.928571429,1383370.77777778,2786537.86763144,3529227.09321437,21.0,10575716.0,527035.791666667,2143505.66007655,12473793.0,12473793.0,12473793.0,0.0,10575716.0,10575716.0,10575716.0,0.0,11,False,False,False
13296888.0,945.0,95420.0,10748255.0,11026489.0,949777.714285714,1450682.11111111,2823278.52292946,3592171.73088425,28.0,10748255.0,554037.0,2175406.31135776,13059235.0,13059235.0,13059235.0,0.0,10748255.0,10748255.0,10748255.0,0.0,11,False,False,False
14683887.0,15.0,31.0,2514870.0,2511674.0,141191.221153846,171760.012048193,312432.054028356,339501.257615832,11.0,2510704.0,78105.7819148936,226159.814560401,2832833.0,4526850.5,6220868.0,2395702.52339716,1315517.0,1913110.5,2510704.0,845124.832485415,11,False,False,False
14835765.0,5.0,599.0,2613251.0,3052993.0,271677.698113208,503356.689655172,506141.924918681,686166.285418775,5.0,2613251.0,178744.156626506,368125.274048678,2851701.0,4799639.33333333,5967301.0,1698047.2895087,1344114.0,1790813.33333333,2613251.0,713135.087163599,11,False,False,False
14845501.0,14.0,42.0,2743485.0,3117924.0,301449.6875,523809.107142857,563308.26928509,734566.720570646,14.0,2743485.0,192798.714285714,415422.951534031,2922359.0,4823195.0,6120344.0,1682291.74358448,1507348.0,1955471.66666667,2743485.0,684581.923382318,11,False,False,False
4236328.0,71.0,17.0,2549415.0,3233089.0,133151.0,227542.111111111,457090.607907922,755274.106876623,17.0,2549415.0,84726.56,362314.618732634,2796997.0,2796997.0,2796997.0,0.0,2549415.0,2549415.0,2549415.0,0.0,11,False,False,False
14316061.0,35.0,113661.0,1522682.0,2577895.0,594854.105263158,925456.866666667,439017.200405177,585008.94256222,35.0,2577895.0,409030.314285714,455385.340357984,4250597.0,7158030.5,10065464.0,4111731.88739775,1285563.0,1931729.0,2577895.0,913816.720743826,11,False,False,False
14883013.0,39.0,14130.0,979193.0,1012050.0,301918.127659574,381614.948717949,324275.005196818,236855.493269792,17.0,975575.0,171069.114942529,211783.750172578,14883013.0,14883013.0,14883013.0,0.0,0.0,0.0,0.0,0.0,11,True,False,False
